Name	Coefficient	Coefficient_std_error	Coefficient_P_value
A08.186.211.464.710.225.Entorhinal.Cortex	1.63051450376e-08	7.50023428307e-09	0.0148543915471
A08.186.211.730.885.287.500.571.735.Visual.Cortex	1.64231799795e-08	7.74298380661e-09	0.0169592094839
Brain_Caudate_(basal_ganglia)	1.17823682223e-08	5.66541795552e-09	0.0187765411997
Artery_Tibial	1.36579553805e-08	6.59718068341e-09	0.019213461813
Brain_Nucleus_accumbens_(basal_ganglia)	1.13946232889e-08	5.70053706593e-09	0.0228112983953
A08.186.211.653.Mesencephalon	1.57098536767e-08	7.87938970839e-09	0.0230874678729
A11.872.580.Mesenchymal.Stem.Cells	1.5492431098e-08	7.82000058488e-09	0.0237883961219
A11.329.629.Osteoblasts	1.60737476794e-08	8.20787707374e-09	0.0250955387315
A08.186.211.464.Limbic.System	1.30316627977e-08	6.78014904395e-09	0.0273008715186
Artery_Coronary	1.58630336493e-08	8.38570722348e-09	0.0292671406747
A08.186.211.730.885.287.500.Cerebral.Cortex	1.23576889387e-08	6.61058362006e-09	0.0307850232296
A08.186.211.132.810.428.200.Cerebellum	1.18215837814e-08	6.41887861887e-09	0.0327602628068
A08.186.211.464.405.Hippocampus	1.20789411893e-08	6.57662746259e-09	0.0331310335142
A07.231.114.Arteries	1.42656216215e-08	7.91049181295e-09	0.0356642891549
A08.186.211.132.Brain.Stem	1.16619772683e-08	6.72901189332e-09	0.04153991536
A03.556.875.500.Esophagus	1.17327783922e-08	6.81255936554e-09	0.0425141401653
A08.186.211.865.428.Metencephalon	1.08190533219e-08	6.34281524844e-09	0.0440303103437
Brain_Hypothalamus	1.11233860289e-08	6.52368718738e-09	0.0440900744436
A11.329.171.Chondrocytes	1.07179105407e-08	6.41372285576e-09	0.047351913982
A08.186.211.730.885.287.500.670.Parietal.Lobe	1.15855668813e-08	6.98921255706e-09	0.0486955294572
A03.556.249.249.356.Colon	1.26224340465e-08	7.77410555448e-09	0.052225160037
A15.145.300.Fetal.Blood	1.56894347707e-08	9.66422476251e-09	0.0522460793867
A11.872.378.590.817.Megakaryocyte.Erythroid.Progenitor.Cells	1.14836095949e-08	7.10677610174e-09	0.0530614656777
A08.186.211.730.317.357.352.435.Hypothalamo.Hypophyseal.System	1.52203439381e-08	9.87606336338e-09	0.0616420031909
Esophagus_Gastroesophageal_Junction	9.59629482183e-09	6.53232020358e-09	0.0709098251916
A03.556.Gastrointestinal.Tract	1.0056506231e-08	7.05267151942e-09	0.0769465189146
A11.872.040.Adult.Stem.Cells	1.05330289619e-08	7.56713000334e-09	0.0819695230007
A03.556.124.Intestines	9.72746631115e-09	7.24558186292e-09	0.0897108686725
A11.872.700.500.Induced.Pluripotent.Stem.Cells	9.23200622661e-09	7.30564832859e-09	0.103172341497
A11.443.Erythroid.Cells	9.60278743197e-09	7.79445910058e-09	0.108974210897
A11.118.637.555.567.562.440.Precursor.Cells..B.Lymphoid	8.59355741233e-09	7.13087458014e-09	0.114078548486
A11.872.Stem.Cells	9.8309623887e-09	8.21681626034e-09	0.115761625278
A11.436.275.Endothelial.Cells	1.02949802697e-08	8.73578178478e-09	0.119301826075
A02.835.232.834.151.Cervical.Vertebrae	1.06228154691e-08	9.0824757005e-09	0.121082055011
A10.615.789.Serous.Membrane	9.30809900299e-09	8.17437295896e-09	0.127415669496
Esophagus_Muscularis	8.73721715875e-09	7.76013919418e-09	0.130101839752
Colon_Sigmoid	8.70736952582e-09	8.01132966018e-09	0.138544494301
A06.407.900.Thyroid.Gland	7.15438853156e-09	7.12236914651e-09	0.157569893392
A11.872.190.Embryonic.Stem.Cells	8.46114416498e-09	8.42579206369e-09	0.157642147012
A07.231.908.Veins	8.5952268149e-09	8.59304579643e-09	0.158593846643
Artery_Aorta	7.78471268715e-09	7.95879104039e-09	0.164005624684
A15.145.229.637.555.567.562.725.Plasma.Cells	6.89421788973e-09	7.07380602204e-09	0.1648763214
A14.549.Mouth	6.81683273293e-09	7.03666714625e-09	0.166332790932
A08.186.211.730.885.287.500.270.Frontal.Lobe	6.58030725183e-09	6.98388610982e-09	0.17304183755
A07.231.908.670.874.Umbilical.Veins	7.0771523114e-09	7.59233000119e-09	0.17563080208
A03.556.249.249.356.668.Colon..Sigmoid	6.76463525354e-09	7.36125257375e-09	0.179060429248
A05.360.319.114.373.Fallopian.Tubes	7.3222078448e-09	8.0482789344e-09	0.181467809362
A03.556.124.526.767.Rectum	7.38971643168e-09	8.3925341435e-09	0.189291345366
A02.633.567.850.Quadriceps.Muscle	5.48935939251e-09	6.85964197757e-09	0.21178590055
Nerve_Tibial	4.54860577427e-09	6.12927177859e-09	0.22900975791
Esophagus_Mucosa	4.72076884074e-09	6.70966586817e-09	0.240848014629
A15.382.490.555.567.Lymphocytes	5.0205993433e-09	7.18401834895e-09	0.242320795517
A05.810.890.Urinary.Bladder	5.20761267705e-09	7.54331289695e-09	0.244983446203
A15.145.229.637.555.Leukocytes..Mononuclear	6.07782039452e-09	8.86747697269e-09	0.246543933797
Cells_EBV-transformed_lymphocytes	4.36927898505e-09	6.75510918504e-09	0.258877133348
A07.231.Blood.Vessels	5.08693382117e-09	7.99042518586e-09	0.262183370361
A05.360.319.679.690.Myometrium	4.81018189166e-09	7.63171619526e-09	0.264252968321
A15.382.520.604.800.Palatine.Tonsil	4.61928146173e-09	7.5732803026e-09	0.270949251774
A03.556.124.684.Intestine..Small	4.40695195731e-09	7.70437387094e-09	0.283658784452
Cells_Transformed_fibroblasts	3.98460161071e-09	7.14071039751e-09	0.288418117904
A10.336.707.Prostate	4.00977509297e-09	7.9257506611e-09	0.306457321703
Pituitary	3.03321861056e-09	6.33301219603e-09	0.315985840452
A11.329.114.Adipocytes	3.54236337965e-09	7.77020790827e-09	0.324234387883
A10.690.Muscles	3.04157020584e-09	6.71343663042e-09	0.325253808777
A05.360.319.679.Uterus	2.9419087899e-09	6.58933250544e-09	0.327630560238
Muscle_Skeletal	2.76638548952e-09	6.2598529867e-09	0.329271741991
A14.549.167.Dentition	2.95337282429e-09	6.72252869332e-09	0.33021314382
Ovary	2.77163288131e-09	6.50789052146e-09	0.335094707143
A11.872.190.260.Embryoid.Bodies	3.10792287002e-09	8.03411302762e-09	0.349437027749
Bladder	2.33783715509e-09	6.52557208617e-09	0.36007519464
A10.272.497.Epidermis	2.41664183118e-09	7.07269679217e-09	0.366293585642
A10.165.450.300.425.Keloid	2.1430144195e-09	6.50079677252e-09	0.370830663366
A10.615.550.599.Mouth.Mucosa	2.25010704718e-09	7.0284379856e-09	0.374429866729
A11.329.830.Stromal.Cells	2.02374577528e-09	6.70619451329e-09	0.381412708658
Adipose_Visceral_(Omentum)	2.07750093641e-09	7.16379427096e-09	0.38590808688
A11.627.635.Myeloid.Progenitor.Cells	2.1693154967e-09	8.16684475405e-09	0.395264139469
A10.615.284.473.Chorion	1.90843253081e-09	8.12191193595e-09	0.407114724438
A10.690.467.Muscle..Smooth	1.83400808447e-09	8.19414482492e-09	0.411448940379
A03.556.249.249.209.Cecum	1.55443441616e-09	7.1179915426e-09	0.413566117354
A15.382.490.555.567.537.Killer.Cells..Natural	1.53936322293e-09	8.44941062684e-09	0.427718430909
A05.360.319.679.490.Endometrium	1.17935008184e-09	6.50904606279e-09	0.42811066724
Testis	1.20167399734e-09	6.80736792448e-09	0.429940560249
A05.360.444.Genitalia..Male	1.27645256601e-09	8.02336399205e-09	0.436798218008
A03.734.Pancreas	7.28018484893e-10	6.97875620839e-09	0.458458008301
A05.360.319.114.630.Ovary	8.74250641823e-10	8.46739630483e-09	0.458882654998
A11.118.637.Leukocytes	6.95085697635e-10	8.82572624347e-09	0.468613044606
A11.329.228.Fibroblasts	4.23842348335e-10	7.39847626045e-09	0.477157973597
A11.620.520.Myocytes..Smooth.Muscle	2.49150958079e-10	7.21558294512e-09	0.486227432488
A03.556.249.124.Ileum	-4.67437082577e-11	7.31476830712e-09	0.502549351376
Thyroid	-8.71358365964e-11	7.02163387133e-09	0.504950596655
Skin_Sun_Exposed_(Lower_leg)	-3.08149187047e-10	8.02683481749e-09	0.515311583281
A04.411.Lung	-6.80027234916e-10	8.88414246723e-09	0.530506819808
Heart_Atrial_Appendage	-5.85319914842e-10	7.0505793464e-09	0.533081099928
A15.382.490.555.567.622.Lymphocytes..Null	-5.806771279e-10	6.71226399963e-09	0.534469447299
A11.627.624.249.Monocyte.Macrophage.Precursor.Cells	-6.02731631421e-10	6.94434084223e-09	0.534582629787
A15.382.Immune.System	-8.97937661182e-10	9.46663129217e-09	0.537784175583
A05.360.Genitalia	-8.19257843951e-10	8.54679618338e-09	0.538182350814
A10.165.114.830.500.750.Subcutaneous.Fat..Abdominal	-7.94391214078e-10	7.71013998919e-09	0.541031216755
A11.872.378.590.635.Granulocyte.Macrophage.Progenitor.Cells	-7.84279646246e-10	7.461268857e-09	0.541857103124
A11.436.348.Hepatocytes	-1.11897495304e-09	9.08240604154e-09	0.549026619302
Skin_Not_Sun_Exposed_(Suprapubic)	-1.0233985598e-09	7.81685281097e-09	0.552081522642
A10.549.400.Lymph.Nodes	-1.25684945975e-09	7.23833956517e-09	0.568924943967
A15.145.846.Serum	-1.95874121662e-09	9.39374538057e-09	0.582586746924
A06.407.312.Gonads	-1.6967399482e-09	8.10210396564e-09	0.582939681079
A07.541.Heart	-1.71930911376e-09	6.94921534685e-09	0.597704740587
A15.382.490.315.583.Neutrophils	-2.1373743484e-09	8.28128751623e-09	0.601833924604
A07.541.510.110.Aortic.Valve	-2.1321479512e-09	7.61678711974e-09	0.610233424472
A06.407.Endocrine.Glands	-2.40391483294e-09	8.44753278928e-09	0.612013220441
A05.360.319.887.Vulva	-2.73713405129e-09	9.42173766971e-09	0.614287965683
Heart_Left_Ventricle	-1.89402757655e-09	6.37018092362e-09	0.616891612435
Adipose_Subcutaneous	-2.25910095022e-09	7.29805776389e-09	0.62154773947
A17.815.Skin	-2.51038629033e-09	7.6553680121e-09	0.628515801549
A03.620.Liver	-2.42253466501e-09	7.3543086592e-09	0.629074620818
A15.145.Blood	-2.77343738824e-09	8.11096769771e-09	0.63380072856
A11.872.378.Hematopoietic.Stem.Cells	-2.61568067927e-09	6.78667804346e-09	0.650034641278
A14.549.885.Tongue	-3.31747762093e-09	8.32827917486e-09	0.654809807543
A05.360.319.679.256.Cervix.Uteri	-2.90986127025e-09	6.65576885149e-09	0.669014618601
Vagina	-3.39806098965e-09	7.65786905548e-09	0.671382739259
A10.165.114.830.750.Subcutaneous.Fat	-3.43740921841e-09	7.73707340137e-09	0.671579091075
A05.360.319.Genitalia..Female	-4.20861264957e-09	8.51911910996e-09	0.689353865902
A11.118.637.555.567.569.200.700.T.Lymphocytes..Regulatory	-3.71425906186e-09	7.46639495263e-09	0.690568886558
A15.378.316.Bone.Marrow.Cells	-3.69133040349e-09	7.37619263746e-09	0.691616807063
A02.835.583.443.800.Synovial.Membrane	-3.69254636218e-09	6.95898230311e-09	0.702157497673
A10.165.450.300.Cicatrix	-3.20995531791e-09	5.9718046105e-09	0.704545237221
A10.549.Lymphoid.Tissue	-4.03166385498e-09	7.24063165217e-09	0.711171740049
Cervix_Ectocervix	-4.76605489115e-09	7.77169827613e-09	0.730147066983
A06.407.312.782.Testis	-4.3781161938e-09	7.10829066104e-09	0.731025309338
A11.497.497.600.Oocytes	-4.33524933018e-09	6.86000611038e-09	0.736293486152
A11.118.637.555.567.569.T.Lymphocytes	-4.87426002915e-09	7.23258246665e-09	0.749822342667
Prostate	-5.02067865321e-09	7.39265279731e-09	0.751476809793
A15.382.520.604.700.Spleen	-5.42961753484e-09	7.80208066525e-09	0.756760275726
A15.145.229.Blood.Cells	-5.95143075864e-09	8.43724074753e-09	0.759711996022
A11.436.329.Granulosa.Cells	-5.14349741952e-09	7.168354723e-09	0.76347591134
A05.360.444.492.362.Foreskin	-5.51171009876e-09	7.63568111985e-09	0.764802366829
A03.556.124.369.Intestinal.Mucosa	-5.63583340967e-09	7.72006241766e-09	0.767312344168
A14.549.167.646.Periodontium	-5.02507910806e-09	6.57379564235e-09	0.777688704716
A11.436.Epithelial.Cells	-6.07749544372e-09	7.81916198246e-09	0.781496309569
Liver	-5.54206061732e-09	6.68306385514e-09	0.796524020141
Breast_Mammary_Tissue	-6.15606632454e-09	7.25437661453e-09	0.801948135881
A07.541.560.Heart.Ventricles	-6.2302589528e-09	7.26541452674e-09	0.804422003237
Small_Intestine_Terminal_Ileum	-6.23519015622e-09	6.84684193987e-09	0.818764461858
A05.360.490.Germ.Cells	-6.08048006924e-09	6.66135095594e-09	0.819326088059
A11.329.Connective.Tissue.Cells	-5.83343159895e-09	6.20062195235e-09	0.826591627032
A11.382.Endocrine.Cells	-7.38183195336e-09	7.81734713638e-09	0.827488910622
A11.627.340.360.Granulocyte.Precursor.Cells	-6.58997465839e-09	6.91298003572e-09	0.829774755047
A03.556.500.760.Salivary.Glands	-7.38169214476e-09	7.55543454592e-09	0.835716491656
A15.145.229.188.Blood.Platelets	-6.88434854016e-09	7.01387842335e-09	0.836834854118
Whole_Blood	-7.50943757048e-09	7.61372039134e-09	0.838007850301
A03.556.500.760.464.Parotid.Gland	-7.62871648517e-09	7.44177425247e-09	0.847346869316
A10.615.550.Mucous.Membrane	-8.55941377691e-09	7.62033534633e-09	0.869330770487
A07.541.358.100.Atrial.Appendage	-7.11402768101e-09	6.28557795202e-09	0.871141089198
A15.382.680.Phagocytes	-8.3726137893e-09	6.98996003026e-09	0.88450366122
A09.371.Eye	-9.29849174149e-09	7.74012769865e-09	0.885189496622
A02.835.583.443.800.800.Synovial.Fluid	-1.10767757349e-08	8.66766834759e-09	0.899365026866
Colon_Transverse	-9.26704223558e-09	7.11344737162e-09	0.903669905196
A05.810.453.Kidney	-8.54305641291e-09	6.41325609446e-09	0.908585258179
A11.436.397.Keratinocytes	-1.12351536412e-08	8.41443820201e-09	0.909098357549
Uterus	-1.00808652975e-08	7.30428695504e-09	0.916226683635
A11.329.372.600.Macrophages..Alveolar	-1.04970361982e-08	7.47514609916e-09	0.91987903144
A10.615.Membranes	-1.10903847088e-08	7.25451414128e-09	0.936837574003
A14.724.Pharynx	-8.81646719111e-09	5.61385770016e-09	0.941848588386
A15.145.229.637.555.567.569.200.CD4.Positive.T.Lymphocytes	-1.00691186475e-08	6.2696790405e-09	0.945863292235
A07.541.358.Heart.Atria	-9.85361422336e-09	6.12569573148e-09	0.946144869361
A03.734.414.Islets.of.Langerhans	-1.33367221043e-08	8.17629122419e-09	0.94857020799
Spleen	-1.32131391477e-08	8.04175042563e-09	0.949815520775
A04.531.520.Nasal.Mucosa	-1.17726969154e-08	7.15328637589e-09	0.95009491166
Adrenal_Gland	-1.12252510376e-08	6.72286254699e-09	0.952511920454
Pancreas	-1.03976770527e-08	6.21770895254e-09	0.952764277823
A15.382.812.522.Macrophages	-1.03232567783e-08	6.00094392489e-09	0.957308509381
A14.724.557.Nasopharynx	-9.68004441929e-09	5.59698889973e-09	0.9581410093
Minor_Salivary_Gland	-1.07138763527e-08	6.0150315166e-09	0.962558780732
A05.810.453.324.Kidney.Cortex	-1.11738874621e-08	6.25530325045e-09	0.96297515945
Stomach	-1.33655380372e-08	7.11241739817e-09	0.969890285023
A11.436.294.064.Glucagon.Secreting.Cells	-1.32616546151e-08	6.97969634081e-09	0.971285617072
A15.382.812.260.Dendritic.Cells	-1.37046184067e-08	7.0971674965e-09	0.973258368991
A06.407.071.Adrenal.Glands	-1.4077037359e-08	6.99945348037e-09	0.97784584479
Lung	-1.51475498169e-08	7.10273988764e-09	0.983522649312
A06.407.071.140.Adrenal.Cortex	-1.47896818205e-08	6.9279892929e-09	0.983610205895
A10.272.Epithelium	-1.52070461117e-08	6.67531032938e-09	0.988639786464
A15.382.812.Mononuclear.Phagocyte.System	-1.39606100571e-08	6.07486505256e-09	0.989221776081
Fallopian_Tube	-1.39896121663e-08	6.02707739735e-09	0.989860005111
A15.378.316.580.Monocytes	-2.10590831989e-08	8.46669201298e-09	0.993563903664
Cervix_Endocervix	-1.9781045464e-08	7.20719751881e-09	0.996970984522
Kidney_Cortex	-1.58008862741e-08	5.7433872395e-09	0.99703062492
